id,name,type,year,component,variable,value
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2011,all,index,90.2
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2012,all,index,90
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2013,all,index,89.8
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2014,all,index,89.6
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2015,all,index,89.3
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2016,all,index,89
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,2017,all,index,88.8
310M200US13900,"Bismarck, ND Metro Area",metro,2008,all,index,92.2
310M200US13900,"Bismarck, ND Metro Area",metro,2009,all,index,92.3
310M200US13900,"Bismarck, ND Metro Area",metro,2010,all,index,91.7
310M200US13900,"Bismarck, ND Metro Area",metro,2011,all,index,91.8
310M200US13900,"Bismarck, ND Metro Area",metro,2012,all,index,92.4
310M200US13900,"Bismarck, ND Metro Area",metro,2013,all,index,93.2
310M200US13900,"Bismarck, ND Metro Area",metro,2014,all,index,93.5
310M200US13900,"Bismarck, ND Metro Area",metro,2015,all,index,93
310M200US13900,"Bismarck, ND Metro Area",metro,2016,all,index,93
310M200US13900,"Bismarck, ND Metro Area",metro,2017,all,index,93
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2008,all,index,87.7
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2009,all,index,89.4
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2010,all,index,89.4
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2011,all,index,89.9
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2012,all,index,88.9
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2013,all,index,89
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2014,all,index,88.3
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2015,all,index,89.2
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2016,all,index,88.5
310M200US13980,"Blacksburg-Christiansburg, VA Metro Area",metro,2017,all,index,88.5
310M200US14010,"Bloomington, IL Metro Area",metro,2008,all,index,93.4
310M200US14010,"Bloomington, IL Metro Area",metro,2009,all,index,93.6
310M200US14010,"Bloomington, IL Metro Area",metro,2010,all,index,93.1
310M200US14010,"Bloomington, IL Metro Area",metro,2011,all,index,93.6
310M200US14010,"Bloomington, IL Metro Area",metro,2012,all,index,93.9
310M200US14010,"Bloomington, IL Metro Area",metro,2013,all,index,93.7
310M200US14010,"Bloomington, IL Metro Area",metro,2014,all,index,93.8
310M200US14010,"Bloomington, IL Metro Area",metro,2015,all,index,93
310M200US14010,"Bloomington, IL Metro Area",metro,2016,all,index,93
310M200US14010,"Bloomington, IL Metro Area",metro,2017,all,index,92.3
310M200US14020,"Bloomington, IN Metro Area",metro,2008,all,index,95
310M200US14020,"Bloomington, IN Metro Area",metro,2009,all,index,95.1
310M200US14020,"Bloomington, IN Metro Area",metro,2010,all,index,94.1
310M200US14020,"Bloomington, IN Metro Area",metro,2011,all,index,95.3
310M200US14020,"Bloomington, IN Metro Area",metro,2012,all,index,95.1
310M200US14020,"Bloomington, IN Metro Area",metro,2013,all,index,95.5
310M200US14020,"Bloomington, IN Metro Area",metro,2014,all,index,94.7
310M200US14020,"Bloomington, IN Metro Area",metro,2015,all,index,93.6
310M200US14020,"Bloomington, IN Metro Area",metro,2016,all,index,92.9
310M200US14020,"Bloomington, IN Metro Area",metro,2017,all,index,92.5
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2008,all,index,92.1
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2009,all,index,92.3
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2010,all,index,93.3
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2011,all,index,92.5
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2012,all,index,92.6
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2013,all,index,92.5
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2014,all,index,93.7
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2015,all,index,94.7
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2016,all,index,93.5
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",metro,2017,all,index,93.5
310M200US14260,"Boise City, ID Metro Area",metro,2008,all,index,95.3
310M200US14260,"Boise City, ID Metro Area",metro,2009,all,index,96
310M200US14260,"Boise City, ID Metro Area",metro,2010,all,index,95.8
310M200US14260,"Boise City, ID Metro Area",metro,2011,all,index,95.5
310M200US14260,"Boise City, ID Metro Area",metro,2012,all,index,95.4
310M200US14260,"Boise City, ID Metro Area",metro,2013,all,index,95.3
310M200US14260,"Boise City, ID Metro Area",metro,2014,all,index,94.9
310M200US14260,"Boise City, ID Metro Area",metro,2015,all,index,94.3
310M200US14260,"Boise City, ID Metro Area",metro,2016,all,index,94.5
310M200US14260,"Boise City, ID Metro Area",metro,2017,all,index,94.2
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2008,all,index,112.1
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2009,all,index,111.7
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2010,all,index,111.5
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2011,all,index,111.4
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2012,all,index,110.9
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2013,all,index,110.1
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2014,all,index,110.2
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2015,all,index,110.9
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2016,all,index,111.4
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",metro,2017,all,index,111.8
310M200US14500,"Boulder, CO Metro Area",metro,2008,all,index,104.1
310M200US14500,"Boulder, CO Metro Area",metro,2009,all,index,106.5
310M200US14500,"Boulder, CO Metro Area",metro,2010,all,index,108.1
310M200US14500,"Boulder, CO Metro Area",metro,2011,all,index,108.7
310M200US14500,"Boulder, CO Metro Area",metro,2012,all,index,108.6
310M200US14500,"Boulder, CO Metro Area",metro,2013,all,index,109.6
310M200US14500,"Boulder, CO Metro Area",metro,2014,all,index,108.8
310M200US14500,"Boulder, CO Metro Area",metro,2015,all,index,108.7
310M200US14500,"Boulder, CO Metro Area",metro,2016,all,index,108.4
310M200US14500,"Boulder, CO Metro Area",metro,2017,all,index,108.7
310M200US14540,"Bowling Green, KY Metro Area",metro,2008,all,index,84
310M200US14540,"Bowling Green, KY Metro Area",metro,2009,all,index,84.5
310M200US14540,"Bowling Green, KY Metro Area",metro,2010,all,index,84.7
310M200US14540,"Bowling Green, KY Metro Area",metro,2011,all,index,84.8
310M200US14540,"Bowling Green, KY Metro Area",metro,2012,all,index,85.4
310M200US14540,"Bowling Green, KY Metro Area",metro,2013,all,index,85.9
310M200US14540,"Bowling Green, KY Metro Area",metro,2014,all,index,85.9
310M200US14540,"Bowling Green, KY Metro Area",metro,2015,all,index,85.6
310M200US14540,"Bowling Green, KY Metro Area",metro,2016,all,index,85.2
310M200US14540,"Bowling Green, KY Metro Area",metro,2017,all,index,85.2
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2008,all,index,104.2
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2009,all,index,104
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2010,all,index,104.1
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2011,all,index,104.6
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2012,all,index,104.9
310M200US18580,"Corpus Christi, TX Metro Area",metro,2012,goods,rank,211
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2013,all,index,105.9
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2014,all,index,106.3
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2015,all,index,106.8
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2016,all,index,106.8
310M200US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",metro,2017,all,index,107.2
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2008,all,index,123.3
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2009,all,index,122.6
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2010,all,index,121.4
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2011,all,index,121.1
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2012,all,index,120.6
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2013,all,index,119.5
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2014,all,index,118.9
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2015,all,index,118.6
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2016,all,index,119.4
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",metro,2017,all,index,119.1
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2008,all,index,84.1
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2009,all,index,83.9
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2010,all,index,84.2
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2011,all,index,84.5
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2012,all,index,85
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2013,all,index,85.3
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2014,all,index,84.9
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2015,all,index,84
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2016,all,index,83.8
310M200US15180,"Brownsville-Harlingen, TX Metro Area",metro,2017,all,index,83.6
310M200US15260,"Brunswick, GA Metro Area",metro,2008,all,index,85.6
310M200US15260,"Brunswick, GA Metro Area",metro,2009,all,index,84.7
310M200US15260,"Brunswick, GA Metro Area",metro,2010,all,index,85.4
310M200US15260,"Brunswick, GA Metro Area",metro,2011,all,index,85.4
310M200US15260,"Brunswick, GA Metro Area",metro,2012,all,index,85.6
310M200US15260,"Brunswick, GA Metro Area",metro,2013,all,index,86
310M200US15260,"Brunswick, GA Metro Area",metro,2014,all,index,85.8
310M200US15260,"Brunswick, GA Metro Area",metro,2015,all,index,86.4
310M200US15260,"Brunswick, GA Metro Area",metro,2016,all,index,85.6
310M200US15260,"Brunswick, GA Metro Area",metro,2017,all,index,86.2
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2008,all,index,94.4
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2009,all,index,93.9
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2010,all,index,93.4
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2011,all,index,93.6
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2012,all,index,93.7
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2013,all,index,94.2
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2014,all,index,94.6
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2015,all,index,95
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2016,all,index,94.8
310M200US15380,"Buffalo-Cheektowaga, NY Metro Area",metro,2017,all,index,94.9
310M200US15500,"Burlington, NC Metro Area",metro,2008,all,index,92.4
310M200US15500,"Burlington, NC Metro Area",metro,2009,all,index,92.2
310M200US15500,"Burlington, NC Metro Area",metro,2010,all,index,91
310M200US15500,"Burlington, NC Metro Area",metro,2011,all,index,90.5
310M200US15500,"Burlington, NC Metro Area",metro,2012,all,index,89.8
310M200US15500,"Burlington, NC Metro Area",metro,2013,all,index,90.2
310M200US15500,"Burlington, NC Metro Area",metro,2014,all,index,90.2
310M200US15500,"Burlington, NC Metro Area",metro,2015,all,index,90.1
310M200US15500,"Burlington, NC Metro Area",metro,2016,all,index,89.5
310M200US15500,"Burlington, NC Metro Area",metro,2017,all,index,89.1
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2008,all,index,102.6
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2009,all,index,102.7
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2010,all,index,101.7
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2011,all,index,101.6
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2012,all,index,102
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2013,all,index,102.6
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2014,all,index,103.9
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2015,all,index,104.4
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2016,all,index,105
310M200US15540,"Burlington-South Burlington, VT Metro Area",metro,2017,all,index,105
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2008,all,index,99.4
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2009,all,index,99.5
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2010,all,index,98.6
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2011,all,index,98.4
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2012,all,index,99.2
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2013,all,index,98.8
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2014,all,index,98.9
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2015,all,index,98.7
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2016,all,index,100.4
310M200US15680,"California-Lexington Park, MD Metro Area",metro,2017,all,index,98.8
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2008,all,index,90.1
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2009,all,index,89.6
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2010,all,index,89.7
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2011,all,index,89.6
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2012,all,index,89.4
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2013,all,index,89.1
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2014,all,index,88.9
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2015,all,index,88
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2016,all,index,87.7
310M200US15940,"Canton-Massillon, OH Metro Area",metro,2017,all,index,87.3
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2008,all,index,100.6
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2009,all,index,99.7
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2010,all,index,97.2
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2011,all,index,96
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2012,all,index,95.2
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2013,all,index,95.1
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2014,all,index,94.9
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2015,all,index,95.4
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2016,all,index,96
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,2017,all,index,96.7
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2008,all,index,80.5
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2009,all,index,80
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2010,all,index,80.6
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2011,all,index,81.8
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2012,all,index,84
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2013,all,index,84.4
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2014,all,index,84.2
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2015,all,index,83.1
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2016,all,index,82.6
310M200US16020,"Cape Girardeau, MO-IL Metro Area",metro,2017,all,index,82.4
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2008,all,index,80.2
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2009,all,index,81.1
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2010,all,index,82
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2011,all,index,83.8
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2012,all,index,84.4
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2013,all,index,84.8
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2014,all,index,84.7
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2015,all,index,84.2
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2016,all,index,83.6
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,2017,all,index,81.9
310M200US16180,"Carson City, NV Metro Area",metro,2008,all,index,101.8
310M200US16180,"Carson City, NV Metro Area",metro,2009,all,index,100.9
310M200US16180,"Carson City, NV Metro Area",metro,2010,all,index,99.7
310M200US16180,"Carson City, NV Metro Area",metro,2011,all,index,98.2
310M200US16180,"Carson City, NV Metro Area",metro,2012,all,index,97.1
310M200US16180,"Carson City, NV Metro Area",metro,2013,all,index,97.3
310M200US16180,"Carson City, NV Metro Area",metro,2014,all,index,96.7
310M200US16180,"Carson City, NV Metro Area",metro,2015,all,index,95.8
310M200US16180,"Carson City, NV Metro Area",metro,2016,all,index,95.7
310M200US16180,"Carson City, NV Metro Area",metro,2017,all,index,96.1
310M200US16220,"Casper, WY Metro Area",metro,2008,all,index,94
310M200US16220,"Casper, WY Metro Area",metro,2009,all,index,95
310M200US16220,"Casper, WY Metro Area",metro,2010,all,index,96.3
310M200US16220,"Casper, WY Metro Area",metro,2011,all,index,97.9
310M200US16220,"Casper, WY Metro Area",metro,2012,all,index,98.3
310M200US16220,"Casper, WY Metro Area",metro,2013,all,index,98.5
310M200US16220,"Casper, WY Metro Area",metro,2014,all,index,97.6
310M200US16220,"Casper, WY Metro Area",metro,2015,all,index,97.1
310M200US16220,"Casper, WY Metro Area",metro,2016,all,index,97.2
310M200US16220,"Casper, WY Metro Area",metro,2017,all,index,96.3
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2008,all,index,90.7
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2009,all,index,90.9
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2010,all,index,91.2
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2011,all,index,91.5
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2012,all,index,91.6
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2013,all,index,91.1
310M200US16300,"Cedar Rapids, IA Metro Area",metro,2014,all,index,90.1
